"group" "subject" "activity" "place" "sensor" "axis" "activity_name" "mean"
"train" 16 4 "total" "acc" "z" "SITTING" 0.0885333416820199
"train" 17 4 "total" "acc" "z" "SITTING" -0.140738485216306
"train" 19 4 "total" "acc" "z" "SITTING" 0.475020123031892
"train" 21 4 "total" "acc" "z" "SITTING" -0.0625590638665074
"train" 22 4 "total" "acc" "z" "SITTING" 0.305395084303175
"train" 23 4 "total" "acc" "z" "SITTING" 0.0578843550289522
"train" 25 4 "total" "acc" "z" "SITTING" 0.158447361305178
"train" 26 4 "total" "acc" "z" "SITTING" 0.307020405538862
"train" 27 4 "total" "acc" "z" "SITTING" 0.267037987510045
"train" 28 4 "total" "acc" "z" "SITTING" 0.126478490834948
"train" 29 4 "total" "acc" "z" "SITTING" 0.275091319674479
"train" 30 4 "total" "acc" "z" "SITTING" 0.336190003112399
"test" 2 5 "body" "acc" "x" "STANDING" 6.91830141262442e-05
"test" 4 5 "body" "acc" "x" "STANDING" 0.000602576299563616
"test" 9 5 "body" "acc" "x" "STANDING" 0.000975646581522674
"test" 10 5 "body" "acc" "x" "STANDING" -0.000190720315555575
"test" 12 5 "body" "acc" "x" "STANDING" -3.50191958077613e-05
"test" 13 5 "body" "acc" "x" "STANDING" 3.76441025629112e-05
"test" 18 5 "body" "acc" "x" "STANDING" 0.000181977907688399
"test" 20 5 "body" "acc" "x" "STANDING" 0.000103275450374444
"test" 24 5 "body" "acc" "x" "STANDING" 0.000571486425564266
"test" 2 5 "body" "acc" "y" "STANDING" -0.000672778292970197
"test" 4 5 "body" "acc" "y" "STANDING" 0.00401202160235073
"test" 9 5 "body" "acc" "y" "STANDING" -0.00152493773739809
"test" 10 5 "body" "acc" "y" "STANDING" 0.000837276782393466
"test" 12 5 "body" "acc" "y" "STANDING" 0.000124781675845799
"test" 13 5 "body" "acc" "y" "STANDING" 0.000183031390622533
"test" 18 5 "body" "acc" "y" "STANDING" 0.000263726467105993
"test" 20 5 "body" "acc" "y" "STANDING" -0.000488505269605201
"test" 24 5 "body" "acc" "y" "STANDING" 0.00139500511128444
"test" 2 5 "body" "acc" "z" "STANDING" 0.000792520785668692
"test" 4 5 "body" "acc" "z" "STANDING" 0.00401368576647573
"test" 9 5 "body" "acc" "z" "STANDING" 0.00430529134118212
"test" 10 5 "body" "acc" "z" "STANDING" 0.000113490389121165
"test" 12 5 "body" "acc" "z" "STANDING" 0.000918557874254355
"test" 13 5 "body" "acc" "z" "STANDING" -0.00126074401695869
"test" 18 5 "body" "acc" "z" "STANDING" -4.81360471346747e-05
"test" 20 5 "body" "acc" "z" "STANDING" 0.00261130139403168
"test" 24 5 "body" "acc" "z" "STANDING" 2.81071229506341e-05
"test" 2 5 "body" "gyro" "x" "STANDING" 0.00393201028634795
"test" 4 5 "body" "gyro" "x" "STANDING" -0.00306316049434152
"test" 9 5 "body" "gyro" "x" "STANDING" -0.00155553747638264
"test" 10 5 "body" "gyro" "x" "STANDING" -0.000526556747244673
"test" 12 5 "body" "gyro" "x" "STANDING" -0.00240114646402841
"test" 13 5 "body" "gyro" "x" "STANDING" -0.0019330933757426
"test" 18 5 "body" "gyro" "x" "STANDING" 0.00112164976939277
"test" 20 5 "body" "gyro" "x" "STANDING" 0.00365239392970441
"test" 24 5 "body" "gyro" "x" "STANDING" -0.000192109370832654
"test" 2 5 "body" "gyro" "y" "STANDING" -0.0034766182422254
"test" 4 5 "body" "gyro" "y" "STANDING" 0.00565024138079074
"test" 9 5 "body" "gyro" "y" "STANDING" 0.00610836861149861
"test" 10 5 "body" "gyro" "y" "STANDING" -0.00602412262545099
"test" 12 5 "body" "gyro" "y" "STANDING" 0.00195543134382915
"test" 13 5 "body" "gyro" "y" "STANDING" -0.000442971225277686
"test" 18 5 "body" "gyro" "y" "STANDING" 0.000502687594757063
"test" 20 5 "body" "gyro" "y" "STANDING" 0.00203556314934717
"test" 24 5 "body" "gyro" "y" "STANDING" 0.0022957252798793
"test" 2 5 "body" "gyro" "z" "STANDING" 0.000664936673678241
"test" 4 5 "body" "gyro" "z" "STANDING" -0.00476632015512165
"test" 9 5 "body" "gyro" "z" "STANDING" 0.00571301487133819
"test" 10 5 "body" "gyro" "z" "STANDING" 0.00748807940069957
"test" 12 5 "body" "gyro" "z" "STANDING" -0.00534470724824667
"test" 13 5 "body" "gyro" "z" "STANDING" -0.000381312210084978
"test" 18 5 "body" "gyro" "z" "STANDING" -0.000891255473481806
"test" 20 5 "body" "gyro" "z" "STANDING" -0.00396810774798461
"test" 24 5 "body" "gyro" "z" "STANDING" -0.00407544925582242
"test" 2 5 "total" "acc" "x" "STANDING" 0.970098432566551
"test" 4 5 "total" "acc" "x" "STANDING" 1.01254772522321
"test" 9 5 "total" "acc" "x" "STANDING" 1.01654576128472
"test" 10 5 "total" "acc" "x" "STANDING" 1.01020633668324
"test" 12 5 "total" "acc" "x" "STANDING" 1.01270223829406
"test" 13 5 "total" "acc" "x" "STANDING" 1.0024336723273
"test" 18 5 "total" "acc" "x" "STANDING" 1.00602774250856
"test" 20 5 "total" "acc" "x" "STANDING" 0.980247901327055
"test" 24 5 "total" "acc" "x" "STANDING" 1.01976166680254
"test" 2 5 "total" "acc" "y" "STANDING" -0.352213310112847
"test" 4 5 "total" "acc" "y" "STANDING" -0.0537375759124581
"test" 9 5 "total" "acc" "y" "STANDING" 0.00615995559012153
"test" 10 5 "total" "acc" "y" "STANDING" -0.0242124755522017
"test" 12 5 "total" "acc" "y" "STANDING" -0.200409026130891
"test" 13 5 "total" "acc" "y" "STANDING" -0.221401995015077
"test" 18 5 "total" "acc" "y" "STANDING" -0.185629527440068
"test" 20 5 "total" "acc" "y" "STANDING" -0.287985898839897
"test" 24 5 "total" "acc" "y" "STANDING" -0.125567618818365
"test" 2 5 "total" "acc" "z" "STANDING" 0.122773797442708
"test" 4 5 "total" "acc" "z" "STANDING" 0.162499902231585
"test" 9 5 "total" "acc" "z" "STANDING" 0.007770512609375
"test" 10 5 "total" "acc" "z" "STANDING" 0.0286876456902763
"test" 12 5 "total" "acc" "z" "STANDING" -0.0434611176847259
"test" 13 5 "total" "acc" "z" "STANDING" -0.0583641329989035
"test" 18 5 "total" "acc" "z" "STANDING" -0.0533101024903682
"test" 20 5 "total" "acc" "z" "STANDING" 0.0667281535368421
"test" 24 5 "total" "acc" "z" "STANDING" -0.0576382634725951
"train" 1 5 "body" "acc" "x" "STANDING" 0.000276532436453538
"train" 3 5 "body" "acc" "x" "STANDING" 0.000509173695485272
"train" 5 5 "body" "acc" "x" "STANDING" 0.0010239383253571
"train" 6 5 "body" "acc" "x" "STANDING" 0.000570943425822643
"train" 7 5 "body" "acc" "x" "STANDING" 0.00106085732987235
"train" 8 5 "body" "acc" "x" "STANDING" 0.00042148084476985
"train" 11 5 "body" "acc" "x" "STANDING" 2.88098197871011e-05
"train" 14 5 "body" "acc" "x" "STANDING" 0.000612028731561224
"train" 15 5 "body" "acc" "x" "STANDING" 0.000276156352332842
"train" 16 5 "body" "acc" "x" "STANDING" 0.00122033567648269
"train" 17 5 "body" "acc" "x" "STANDING" 7.55777541741787e-05
"train" 19 5 "body" "acc" "x" "STANDING" 0.000122926176369307
"train" 21 5 "body" "acc" "x" "STANDING" -0.000128495864949034
"train" 22 5 "body" "acc" "x" "STANDING" 0.000304607253942684
"train" 23 5 "body" "acc" "x" "STANDING" 6.66789921629366e-05
"train" 25 5 "body" "acc" "x" "STANDING" 9.0250402082992e-05
"train" 26 5 "body" "acc" "x" "STANDING" 0.000731848530402027
"train" 27 5 "body" "acc" "x" "STANDING" 0.000410339167937539
"train" 28 5 "body" "acc" "x" "STANDING" 4.51944329906052e-05
"train" 29 5 "body" "acc" "x" "STANDING" 8.02273955768029e-05
"train" 30 5 "body" "acc" "x" "STANDING" -9.54288057907839e-05
"train" 1 5 "body" "acc" "y" "STANDING" 0.000524808830951651
"train" 3 5 "body" "acc" "y" "STANDING" 0.00146889766758248
"train" 5 5 "body" "acc" "y" "STANDING" 0.00531539694492441
"train" 6 5 "body" "acc" "y" "STANDING" -0.000516896070582538
"train" 7 5 "body" "acc" "y" "STANDING" 0.00134491413118956
"train" 8 5 "body" "acc" "y" "STANDING" 0.00122046164581944
"train" 11 5 "body" "acc" "y" "STANDING" -3.19608303038564e-05
"train" 14 5 "body" "acc" "y" "STANDING" 0.00101248862367876
"train" 15 5 "body" "acc" "y" "STANDING" -0.00063648680571079
"train" 16 5 "body" "acc" "y" "STANDING" 0.000282286028511038
"train" 17 5 "body" "acc" "y" "STANDING" -0.000143638886373397
"train" 19 5 "body" "acc" "y" "STANDING" 0.00089888318778339
"train" 21 5 "body" "acc" "y" "STANDING" 0.000225373374935569
"train" 22 5 "body" "acc" "y" "STANDING" 0.000672338255530754
"train" 23 5 "body" "acc" "y" "STANDING" -0.000319638359316291
"train" 25 5 "body" "acc" "y" "STANDING" 0.00040973962177386
"train" 26 5 "body" "acc" "y" "STANDING" 0.000250362357981419
"train" 27 5 "body" "acc" "y" "STANDING" 0.000285816472402539
"train" 28 5 "body" "acc" "y" "STANDING" -6.57518092072785e-05
"train" 29 5 "body" "acc" "y" "STANDING" -6.42174515523317e-05
"train" 30 5 "body" "acc" "y" "STANDING" 6.38676100415784e-05
"train" 1 5 "body" "acc" "z" "STANDING" -0.000757860253643455
"train" 3 5 "body" "acc" "z" "STANDING" 0.00220862876287923
"train" 5 5 "body" "acc" "z" "STANDING" 0.00202714877355748
"train" 6 5 "body" "acc" "z" "STANDING" -0.00127682976054825
"train" 7 5 "body" "acc" "z" "STANDING" 0.00281774091612795
"train" 8 5 "body" "acc" "z" "STANDING" 0.000724318448216435
"train" 11 5 "body" "acc" "z" "STANDING" -0.000125196138218551
"train" 14 5 "body" "acc" "z" "STANDING" 0.00148320788232755
"train" 15 5 "body" "acc" "z" "STANDING" 0.00079176227921079
"train" 16 5 "body" "acc" "z" "STANDING" 0.00153605368662113
"train" 17 5 "body" "acc" "z" "STANDING" -0.00103215099458456
"train" 19 5 "body" "acc" "z" "STANDING" -0.000242557613205116
"train" 21 5 "body" "acc" "z" "STANDING" -0.000697089954132637
"train" 22 5 "body" "acc" "z" "STANDING" 0.00110340839274454
"train" 23 5 "body" "acc" "z" "STANDING" -0.000756274249433525
"train" 25 5 "body" "acc" "z" "STANDING" 0.000315369828221199
"train" 26 5 "body" "acc" "z" "STANDING" -0.000637609034096073
"train" 27 5 "body" "acc" "z" "STANDING" 0.000155861659168105
"train" 28 5 "body" "acc" "z" "STANDING" 0.000570912089047864
"train" 29 5 "body" "acc" "z" "STANDING" -0.000116090988365625
"train" 30 5 "body" "acc" "z" "STANDING" -0.000148180825106462
"train" 1 5 "body" "gyro" "x" "STANDING" 0.0038027338948237
"train" 3 5 "body" "gyro" "x" "STANDING" 0.00310670472657787
"train" 5 5 "body" "gyro" "x" "STANDING" -0.00474039744339171
"train" 6 5 "body" "gyro" "x" "STANDING" -0.000595121130686678
"train" 7 5 "body" "gyro" "x" "STANDING" -0.0015298408928352
"train" 8 5 "body" "gyro" "x" "STANDING" 0.00588661223171149
"train" 11 5 "body" "gyro" "x" "STANDING" -0.00169066016978009
"train" 14 5 "body" "gyro" "x" "STANDING" 0.00576134981127865
"train" 15 5 "body" "gyro" "x" "STANDING" 0.00147640148534788
"train" 16 5 "body" "gyro" "x" "STANDING" -0.00232966046129393
"train" 17 5 "body" "gyro" "x" "STANDING" 0.000739670474030609
"train" 19 5 "body" "gyro" "x" "STANDING" 0.00266532200352119
"train" 21 5 "body" "gyro" "x" "STANDING" 0.00876820895362851
"train" 22 5 "body" "gyro" "x" "STANDING" 0.000159554813239087
"train" 23 5 "body" "gyro" "x" "STANDING" -0.00522367153733132
"train" 25 5 "body" "gyro" "x" "STANDING" 0.00297049700123606
"train" 26 5 "body" "gyro" "x" "STANDING" 0.00323874187317525
"train" 27 5 "body" "gyro" "x" "STANDING" 0.000972796377393164
"train" 28 5 "body" "gyro" "x" "STANDING" 0.00242029376381448
"train" 29 5 "body" "gyro" "x" "STANDING" 6.94343238810337e-05
"train" 30 5 "body" "gyro" "x" "STANDING" 6.29407808792372e-05
"train" 1 5 "body" "gyro" "y" "STANDING" 0.00674630111015065
"train" 3 5 "body" "gyro" "y" "STANDING" 0.00714678968143955
"train" 5 5 "body" "gyro" "y" "STANDING" 0.0105432355825085
"train" 6 5 "body" "gyro" "y" "STANDING" 0.00693360656300164
"train" 7 5 "body" "gyro" "y" "STANDING" -0.00139703185049587
"train" 8 5 "body" "gyro" "y" "STANDING" 0.0209166400575839
"train" 11 5 "body" "gyro" "y" "STANDING" -0.000996493683403989
"train" 14 5 "body" "gyro" "y" "STANDING" 0.00836551058066562
"train" 15 5 "body" "gyro" "y" "STANDING" 0.00378155331808933
"train" 16 5 "body" "gyro" "y" "STANDING" 0.00256072263866587
"train" 17 5 "body" "gyro" "y" "STANDING" -0.00122978426901282
"train" 19 5 "body" "gyro" "y" "STANDING" 0.00505511307914197
"train" 21 5 "body" "gyro" "y" "STANDING" 0.000238304681608848
"train" 22 5 "body" "gyro" "y" "STANDING" 0.00240765019188418
"train" 23 5 "body" "gyro" "y" "STANDING" 0.00411442715215074
"train" 25 5 "body" "gyro" "y" "STANDING" 0.0020099217136288
"train" 26 5 "body" "gyro" "y" "STANDING" 0.000542164670334565
"train" 27 5 "body" "gyro" "y" "STANDING" 0.0030847320945248
"train" 28 5 "body" "gyro" "y" "STANDING" 0.000198311946478837
"train" 29 5 "body" "gyro" "y" "STANDING" 0.0010083357562506
"train" 30 5 "body" "gyro" "y" "STANDING" 0.00329859679348814
"train" 1 5 "body" "gyro" "z" "STANDING" -0.00510396859477624
"train" 3 5 "body" "gyro" "z" "STANDING" -0.00876620069872387
"train" 5 5 "body" "gyro" "z" "STANDING" -0.00762946506118192
"train" 6 5 "body" "gyro" "z" "STANDING" -0.0042459084296546
"train" 7 5 "body" "gyro" "z" "STANDING" -0.000543630772416126
"train" 8 5 "body" "gyro" "z" "STANDING" -0.0100219610779554
"train" 11 5 "body" "gyro" "z" "STANDING" -0.00233420806735539
"train" 14 5 "body" "gyro" "z" "STANDING" -0.0032243599243362
"train" 15 5 "body" "gyro" "z" "STANDING" -0.00448703211213216
"train" 16 5 "body" "gyro" "z" "STANDING" 0.000177689699542788
"train" 17 5 "body" "gyro" "z" "STANDING" 0.00076275680518133
"train" 19 5 "body" "gyro" "z" "STANDING" -0.00676312085904732
"train" 21 5 "body" "gyro" "z" "STANDING" 6.795197661796e-05
"train" 22 5 "body" "gyro" "z" "STANDING" -0.00574753658287971
"train" 23 5 "body" "gyro" "z" "STANDING" -0.00205534167009802
"train" 25 5 "body" "gyro" "z" "STANDING" -0.000471026596438978
"train" 26 5 "body" "gyro" "z" "STANDING" -0.00383376694465498
"train" 27 5 "body" "gyro" "z" "STANDING" -0.00648334665858828
"train" 28 5 "body" "gyro" "z" "STANDING" 8.16653749469937e-05
"train" 29 5 "body" "gyro" "z" "STANDING" -0.00158200171385481
"train" 30 5 "body" "gyro" "z" "STANDING" -0.00269153165282548
"train" 1 5 "total" "acc" "x" "STANDING" 1.00285410551297
"train" 3 5 "total" "acc" "x" "STANDING" 0.99748475908043
"train" 5 5 "total" "acc" "x" "STANDING" 1.01579150722656
"train" 6 5 "total" "acc" "x" "STANDING" 1.00469519339364
"train" 7 5 "total" "acc" "x" "STANDING" 1.01479589097877
"train" 8 5 "total" "acc" "x" "STANDING" 1.01340774973958
"train" 11 5 "total" "acc" "x" "STANDING" 1.0121626011137
"train" 14 5 "total" "acc" "x" "STANDING" 0.955359135429687
"train" 15 5 "total" "acc" "x" "STANDING" 1.01882037768278
"train" 16 5 "total" "acc" "x" "STANDING" 1.00283309489183
"train" 17 5 "total" "acc" "x" "STANDING" 0.975585704797676
"train" 19 5 "total" "acc" "x" "STANDING" 1.0034740666738
"train" 21 5 "total" "acc" "x" "STANDING" 0.958786757162921
"train" 22 5 "total" "acc" "x" "STANDING" 1.01074092306548
"train" 23 5 "total" "acc" "x" "STANDING" 0.986311278653493
"train" 25 5 "total" "acc" "x" "STANDING" 0.993362847519003
"train" 26 5 "total" "acc" "x" "STANDING" 1.01922797868454
"train" 27 5 "total" "acc" "x" "STANDING" 1.01882910061523
"train" 28 5 "total" "acc" "x" "STANDING" 1.00655688045886
"train" 29 5 "total" "acc" "x" "STANDING" 1.02497509223558
"train" 30 5 "total" "acc" "x" "STANDING" 1.02059009465042
"train" 1 5 "total" "acc" "y" "STANDING" -0.254059246948703
"train" 3 5 "total" "acc" "y" "STANDING" -0.281830209503074
"train" 5 5 "total" "acc" "y" "STANDING" -0.0152903085198521
"train" 6 5 "total" "acc" "y" "STANDING" -0.212422030978618
"train" 7 5 "total" "acc" "y" "STANDING" -0.0980582463298939
"train" 8 5 "total" "acc" "y" "STANDING" -0.0710702226331062
"train" 11 5 "total" "acc" "y" "STANDING" -0.154840838241356
"train" 14 5 "total" "acc" "y" "STANDING" -0.207338328216146
"train" 15 5 "total" "acc" "y" "STANDING" -0.147086386149764
"train" 16 5 "total" "acc" "y" "STANDING" -0.039475821425601
"train" 17 5 "total" "acc" "y" "STANDING" -0.239250218559696
"train" 19 5 "total" "acc" "y" "STANDING" -0.204661032669092
"train" 21 5 "total" "acc" "y" "STANDING" -0.327438160419593
"train" 22 5 "total" "acc" "y" "STANDING" -0.207405365172371
"train" 23 5 "total" "acc" "y" "STANDING" -0.0995173684695685
"train" 25 5 "total" "acc" "y" "STANDING" -0.140650573852407
"train" 26 5 "total" "acc" "y" "STANDING" -0.121832542040752
"train" 27 5 "total" "acc" "y" "STANDING" -0.169925759680078
"train" 28 5 "total" "acc" "y" "STANDING" -0.229354074604134
"train" 29 5 "total" "acc" "y" "STANDING" -0.0404220168176563
"train" 30 5 "total" "acc" "y" "STANDING" -0.082050871446544
"train" 1 5 "total" "acc" "z" "STANDING" 0.00697522471600118
"train" 3 5 "total" "acc" "z" "STANDING" 0.0210195001860451
"train" 5 5 "total" "acc" "z" "STANDING" 0.13274609976423
"train" 6 5 "total" "acc" "z" "STANDING" 0.00687761351623903
"train" 7 5 "total" "acc" "z" "STANDING" -0.0534716677109375
"train" 8 5 "total" "acc" "z" "STANDING" -0.101047379588397
"train" 11 5 "total" "acc" "z" "STANDING" 0.119351373834774
"train" 14 5 "total" "acc" "z" "STANDING" -0.336373992153646
"train" 15 5 "total" "acc" "z" "STANDING" 0.0587489668304835
"train" 16 5 "total" "acc" "z" "STANDING" -0.167845387679287
"train" 17 5 "total" "acc" "z" "STANDING" -0.205742822939704
"train" 19 5 "total" "acc" "z" "STANDING" 0.122619787873502
"train" 21 5 "total" "acc" "z" "STANDING" -0.210319353305829
"train" 22 5 "total" "acc" "z" "STANDING" 0.0274020419799851
"train" 23 5 "total" "acc" "z" "STANDING" -0.2260485639859
"train" 25 5 "total" "acc" "z" "STANDING" 0.192497520125633
"train" 26 5 "total" "acc" "z" "STANDING" 0.0807248199799409
"train" 27 5 "total" "acc" "z" "STANDING" -0.0108464520287243
"train" 28 5 "total" "acc" "z" "STANDING" -0.0428700391419245
"train" 29 5 "total" "acc" "z" "STANDING" 0.0254278959450958
"train" 30 5 "total" "acc" "z" "STANDING" 0.018211943618419
"test" 2 6 "body" "acc" "x" "LAYING" 0.000782620459907878
"test" 4 6 "body" "acc" "x" "LAYING" -0.00288854068113092
"test" 9 6 "body" "acc" "x" "LAYING" -0.00378781091017634
"test" 10 6 "body" "acc" "x" "LAYING" 0.000547105103128502
"test" 12 6 "body" "acc" "x" "LAYING" -0.00359865031015964
"test" 13 6 "body" "acc" "x" "LAYING" -0.000177106713496686
"test" 18 6 "body" "acc" "x" "LAYING" -0.000594375465878462
"test" 20 6 "body" "acc" "x" "LAYING" -0.00784505722876648
"test" 24 6 "body" "acc" "x" "LAYING" -0.000973787020804905
"test" 2 6 "body" "acc" "y" "LAYING" -0.000535310148371875
"test" 4 6 "body" "acc" "y" "LAYING" 0.00111981931737066
"test" 9 6 "body" "acc" "y" "LAYING" -0.00177739953727687
"test" 10 6 "body" "acc" "y" "LAYING" -0.00375358704768505
"test" 12 6 "body" "acc" "y" "LAYING" -0.000200488412744609
"test" 13 6 "body" "acc" "y" "LAYING" -0.00173209890462525
"test" 18 6 "body" "acc" "y" "LAYING" -0.00013407286296512
"test" 20 6 "body" "acc" "y" "LAYING" 0.00141488723129733
"test" 24 6 "body" "acc" "y" "LAYING" -0.000114011590823394
"test" 2 6 "body" "acc" "z" "LAYING" 0.00035083131030599
"test" 4 6 "body" "acc" "z" "LAYING" -0.000786379090290509
"test" 9 6 "body" "acc" "z" "LAYING" 0.000250370930332188
"test" 10 6 "body" "acc" "z" "LAYING" -0.00292714793083621
"test" 12 6 "body" "acc" "z" "LAYING" 4.8729672625e-05
"test" 13 6 "body" "acc" "z" "LAYING" 0.00131335934914491
"test" 18 6 "body" "acc" "z" "LAYING" 0.000201081998308606
"test" 20 6 "body" "acc" "z" "LAYING" 0.0013323678646119
"test" 24 6 "body" "acc" "z" "LAYING" 0.000353927445508898
"test" 2 6 "body" "gyro" "x" "LAYING" 0.00948662885829163
"test" 4 6 "body" "gyro" "x" "LAYING" 0.0190214931005991
"test" 9 6 "body" "gyro" "x" "LAYING" 0.0144830705982678
"test" 10 6 "body" "gyro" "x" "LAYING" 0.00837346312501697
"test" 12 6 "body" "gyro" "x" "LAYING" 0.0134283674780807
"test" 13 6 "body" "gyro" "x" "LAYING" 0.0185011398386217
"test" 18 6 "body" "gyro" "x" "LAYING" 0.00257703172005361
"test" 20 6 "body" "gyro" "x" "LAYING" 0.00463985194742601
"test" 24 6 "body" "gyro" "x" "LAYING" 0.0137240429077718
"test" 2 6 "body" "gyro" "y" "LAYING" -0.0169135999761123
"test" 4 6 "body" "gyro" "y" "LAYING" -0.0084309319287338
"test" 9 6 "body" "gyro" "y" "LAYING" -0.0381799026011172
"test" 10 6 "body" "gyro" "y" "LAYING" -0.00121594752027074
"test" 12 6 "body" "gyro" "y" "LAYING" -0.00416021491336589
"test" 13 6 "body" "gyro" "y" "LAYING" -0.0100618412263863
"test" 18 6 "body" "gyro" "y" "LAYING" -0.00425276904417548
"test" 20 6 "body" "gyro" "y" "LAYING" -0.00954934716664292
"test" 24 6 "body" "gyro" "y" "LAYING" -0.00957817188605469
"test" 2 6 "body" "gyro" "z" "LAYING" 0.0259136753102604
"test" 4 6 "body" "gyro" "z" "LAYING" 0.0369065337980098
"test" 9 6 "body" "gyro" "z" "LAYING" 0.00661327766128875
"test" 10 6 "body" "gyro" "z" "LAYING" 0.00813820787615124
"test" 12 6 "body" "gyro" "z" "LAYING" 0.0260504368187497
"test" 13 6 "body" "gyro" "z" "LAYING" 0.0139357563317787
"test" 18 6 "body" "gyro" "z" "LAYING" 0.00329526102096466
"test" 20 6 "body" "gyro" "z" "LAYING" 0.0165295978119578
"test" 24 6 "body" "gyro" "z" "LAYING" 0.011240883063432
"test" 2 6 "total" "acc" "x" "LAYING" -0.0240110246144531
"test" 4 6 "total" "acc" "x" "LAYING" 0.0353230278877633
"test" 9 6 "total" "acc" "x" "LAYING" -0.07843890639135
"test" 10 6 "total" "acc" "x" "LAYING" 0.0158414164399515
"test" 12 6 "total" "acc" "x" "LAYING" 0.0643671613819869
"test" 13 6 "total" "acc" "x" "LAYING" 0.224605782486139
"test" 18 6 "total" "acc" "x" "LAYING" 0.179104952692308
"test" 20 6 "total" "acc" "x" "LAYING" -0.00624355557633272
"test" 24 6 "total" "acc" "x" "LAYING" 0.0806408840326823
"test" 2 6 "total" "acc" "y" "LAYING" 0.769108206608073
"test" 4 6 "total" "acc" "y" "LAYING" 0.933186772265625
"test" 9 6 "total" "acc" "y" "LAYING" -0.102725756754687
"test" 10 6 "total" "acc" "y" "LAYING" -0.124820034267241
"test" 12 6 "total" "acc" "y" "LAYING" 0.820221124570313
"test" 13 6 "total" "acc" "y" "LAYING" 0.671896923311492
"test" 18 6 "total" "acc" "y" "LAYING" 0.736769536634615
"test" 20 6 "total" "acc" "y" "LAYING" 0.883263083547794
"test" 24 6 "total" "acc" "y" "LAYING" 0.75544134953342
"test" 2 6 "total" "acc" "z" "LAYING" 0.630486895328776
"test" 4 6 "total" "acc" "z" "LAYING" 0.329320376856192
"test" 9 6 "total" "acc" "z" "LAYING" 0.936051265671875
"test" 10 6 "total" "acc" "z" "LAYING" -0.0390355728313578
"test" 12 6 "total" "acc" "z" "LAYING" 0.264815987544401
"test" 13 6 "total" "acc" "z" "LAYING" 0.584327889364919
"test" 18 6 "total" "acc" "z" "LAYING" 0.589711743533654
"test" 20 6 "total" "acc" "z" "LAYING" 0.465130929170496
"test" 24 6 "total" "acc" "z" "LAYING" 0.666855741937934
"train" 1 6 "body" "acc" "x" "LAYING" -0.0115358889115141
"train" 3 6 "body" "acc" "x" "LAYING" -0.000424302075489919
"train" 5 6 "body" "acc" "x" "LAYING" 0.000156324978158323
"train" 6 6 "body" "acc" "x" "LAYING" -0.00595969921535033
"train" 7 6 "body" "acc" "x" "LAYING" -0.00564642044646875
"train" 8 6 "body" "acc" "x" "LAYING" -0.00336354284419097
"train" 11 6 "body" "acc" "x" "LAYING" 0.00062178799280784
"train" 14 6 "body" "acc" "x" "LAYING" -0.00912944379472793
"train" 15 6 "body" "acc" "x" "LAYING" 0.0024523376326194
"train" 16 6 "body" "acc" "x" "LAYING" -0.000690082359857366
"train" 17 6 "body" "acc" "x" "LAYING" -0.00160653922355832
"train" 19 6 "body" "acc" "x" "LAYING" -0.00101433578756419
"train" 21 6 "body" "acc" "x" "LAYING" -0.00128806485384349
"train" 22 6 "body" "acc" "x" "LAYING" 0.00049128767013635
"train" 23 6 "body" "acc" "x" "LAYING" -0.000729063383532335
"train" 25 6 "body" "acc" "x" "LAYING" -0.0055196531994771
"train" 26 6 "body" "acc" "x" "LAYING" -0.00122203810483697
"train" 27 6 "body" "acc" "x" "LAYING" -0.000715774459380279
"train" 28 6 "body" "acc" "x" "LAYING" -0.000342564286266641
"train" 29 6 "body" "acc" "x" "LAYING" 0.00200298783249685
"train" 30 6 "body" "acc" "x" "LAYING" 0.000712655419118304
"train" 1 6 "body" "acc" "y" "LAYING" -0.0122609074114397
"train" 3 6 "body" "acc" "y" "LAYING" -0.000953314750890121
"train" 5 6 "body" "acc" "y" "LAYING" -0.000611612398061599
"train" 6 6 "body" "acc" "y" "LAYING" 0.0036113954618687
"train" 7 6 "body" "acc" "y" "LAYING" -0.00173246452809381
"train" 8 6 "body" "acc" "y" "LAYING" -0.00214526768567824
"train" 11 6 "body" "acc" "y" "LAYING" -0.000273612566814693
"train" 14 6 "body" "acc" "y" "LAYING" 0.00303991352093857
"train" 15 6 "body" "acc" "y" "LAYING" 0.000266714904036024
"train" 16 6 "body" "acc" "y" "LAYING" 0.000276839680341741
"train" 17 6 "body" "acc" "y" "LAYING" 0.00015313344831228
"train" 19 6 "body" "acc" "y" "LAYING" -2.37714281279744e-06
"train" 21 6 "body" "acc" "y" "LAYING" -0.000674077962341146
"train" 22 6 "body" "acc" "y" "LAYING" 0.0015080625803411
"train" 23 6 "body" "acc" "y" "LAYING" -0.00236934484084245
"train" 25 6 "body" "acc" "y" "LAYING" -0.000921155939709974
"train" 26 6 "body" "acc" "y" "LAYING" -0.0010759953551472
"train" 27 6 "body" "acc" "y" "LAYING" -0.00044510517114584
"train" 28 6 "body" "acc" "y" "LAYING" 0.000201606224096484
"train" 29 6 "body" "acc" "y" "LAYING" -3.0628438827808e-05
"train" 30 6 "body" "acc" "y" "LAYING" -0.00121228322621984
"train" 1 6 "body" "acc" "z" "LAYING" -0.00161731865601313
"train" 3 6 "body" "acc" "z" "LAYING" 0.00231474892565257
"train" 5 6 "body" "acc" "z" "LAYING" 0.000122237646045373
